,date,ewretx,vwretx,nxt_freq_ewret,nxt_freq_vwret
23,1994-12-30,0.0147185125480486,0.0122165875574458,0.0202003114485092,0.0243485568821142
24,1995-01-31,0.0202003114485092,0.0243485568821142,0.041230224227758,0.0362456413478875
25,1995-02-28,0.041230224227758,0.0362456413478875,0.0283156570128866,0.0271628104540517
26,1995-03-31,0.0283156570128866,0.0271628104540517,0.0227492559865736,0.0279127332648938
27,1995-04-28,0.0227492559865736,0.0279127332648938,0.0320327163619491,0.0362031754587475
28,1995-05-31,0.0320327163619491,0.0362031754587475,0.0243520762171887,0.0221997438121812
29,1995-06-30,0.0243520762171887,0.0221997438121812,0.0326452357743585,0.0316569645920394
30,1995-07-31,0.0326452357743585,0.0316569645920394,0.004979222138518,0.0006092230398309
31,1995-08-31,0.004979222138518,0.0006092230398309,0.0230647356375808,0.0400035883534488
32,1995-09-29,0.0230647356375808,0.0400035883534488,-0.0257443750145698,-0.0049462748886326
33,1995-10-31,-0.0257443750145698,-0.0049462748886326,0.0486609850325219,0.0411393065854313
34,1995-11-30,0.0486609850325219,0.0411393065854313,0.012718512725899,0.0159827969459187
35,1995-12-29,0.012718512725899,0.0159827969459187,0.0308834420067893,0.0335159858808862
36,1996-01-31,0.0308834420067893,0.0335159858808862,0.0106767635546767,0.0073587758738067
37,1996-02-29,0.0106767635546767,0.0073587758738067,0.017778946378119,0.0076899586818335
38,1996-03-29,0.017778946378119,0.0076899586818335,0.0276937690709195,0.013596692297451
39,1996-04-30,0.0276937690709195,0.013596692297451,0.0116861213102466,0.0226119076821438
40,1996-05-31,0.0116861213102466,0.0226119076821438,-0.0107705677731972,0.002561505467572
41,1996-06-28,-0.0107705677731972,0.002561505467572,-0.0574354737961386,-0.0461926255875791
42,1996-07-31,-0.0574354737961386,-0.0461926255875791,0.0306192142120553,0.0193692760744086
43,1996-08-30,0.0306192142120553,0.0193692760744086,0.048350317538337,0.0541706845445599
44,1996-09-30,0.048350317538337,0.0541706845445599,0.0120247096177203,0.025802662952217
45,1996-10-31,0.0120247096177203,0.025802662952217,0.0683448340039791,0.0742972749769563
46,1996-11-29,0.0683448340039791,0.0742972749769563,-0.0180135336025633,-0.0215151748994265
47,1996-12-31,-0.0180135336025633,-0.0215151748994265,0.0378925896790982,0.0616649805555147
48,1997-01-31,0.0378925896790982,0.0616649805555147,0.0114925688223597,0.0057998559931438
49,1997-02-28,0.0114925688223597,0.0057998559931438,-0.0360395739931388,-0.0433107714484123
274,2015-11-30,0.000846339209084,0.0007167783403525,-0.0271570334618874,-0.0171217455495904
275,2015-12-31,-0.0271570334618874,-0.0171217455495904,-0.0570822303677126,-0.0502676430469061
276,2016-01-29,-0.0570822303677126,-0.0502676430469061,0.0111044478363586,-0.0044074703559533
277,2016-02-29,0.0111044478363586,-0.0044074703559533,0.0794713270924927,0.0651663394277848
278,2016-03-31,0.0794713270924927,0.0651663394277848,0.0109735368568166,0.0025153004414864
279,2016-04-29,0.0109735368568166,0.0025153004414864,0.0125354888812541,0.0158654325962419
280,2016-05-31,0.0125354888812541,0.0158654325962419,-0.0018025993809259,0.0010443239027175
281,2016-06-30,-0.0018025993809259,0.0010443239027175,0.0425691510488319,0.0353455105949835
282,2016-07-29,0.0425691510488319,0.0353455105949835,0.000153387524155,-0.0014022264516327
283,2016-08-31,0.000153387524155,-0.0014022264516327,-0.0008630806362169,-0.0012631672524612
284,2016-09-30,-0.0008630806362169,-0.0012631672524612,-0.0247491476874578,-0.0191624412019861
285,2016-10-31,-0.0247491476874578,-0.0191624412019861,0.0490814304536579,0.0330549928004342
286,2016-11-30,0.0490814304536579,0.0330549928004342,0.0094020448828955,0.0175540289691091
287,2016-12-30,0.0094020448828955,0.0175540289691091,0.0201060425437631,0.0182788969964393
288,2017-01-31,0.0201060425437631,0.0182788969964393,0.029591039771089,0.0368613642440409
289,2017-02-28,0.029591039771089,0.0368613642440409,-0.0019326898331656,0.0001019589093094
290,2017-03-31,-0.0019326898331656,0.0001019589093094,0.0060007032722633,0.0094551567025324
291,2017-04-28,0.0060007032722633,0.0094551567025324,0.0019987729898831,0.0119218056737058
292,2017-05-31,0.0019987729898831,0.0119218056737058,0.0116770380054034,0.0044831552097934
293,2017-06-30,0.0116770380054034,0.0044831552097934,0.0147583167389615,0.0190960024155297
294,2017-07-31,0.0147583167389615,0.0190960024155297,-0.0132295461518288,-0.0003738741527155
295,2017-08-31,-0.0132295461518288,-0.0003738741527155,0.0274083278031305,0.0188541902775696
296,2017-09-29,0.0274083278031305,0.0188541902775696,0.009320216035088,0.0229944388665728
297,2017-10-31,0.009320216035088,0.0229944388665728,0.0371407806161661,0.0288590427216133
298,2017-11-30,0.0371407806161661,0.0288590427216133,0.0114162217181716,0.0098450278286612
299,2017-12-29,0.0114162217181716,0.0098450278286612,0.0439891543051442,0.0570513006613131
300,2018-01-31,0.0439891543051442,0.0570513006613131,-0.0446105542089194,-0.0396973653343316
301,2018-02-28,-0.0446105542089194,-0.0396973653343316,-0.0114576501826724,-0.0272380903867898
302,2018-03-29,-0.0114576501826724,-0.0272380903867898,0.0029635507492464,0.0026615864265451
303,2018-04-30,0.0029635507492464,0.0026615864265451,0.0131415582456695,0.0211974983765108
304,2018-05-31,0.0131415582456695,0.0211974983765108,0.0094354794923299,0.0054189269719595
305,2018-06-29,0.0094354794923299,0.0054189269719595,0.0319191019616889,0.0359700956910766
306,2018-07-31,0.0319191019616889,0.0359700956910766,0.017562712030434,0.0305288132686769
307,2018-08-31,0.017562712030434,0.0305288132686769,-9.215771803539052e-05,0.0037953135295887
308,2018-09-28,-9.215771803539052e-05,0.0037953135295887,-0.0719682147277431,-0.0692756216858584
309,2018-10-31,-0.0719682147277431,-0.0692756216858584,0.0260880380636676,0.0175642768384687
310,2018-11-30,0.0260880380636676,0.0175642768384687,-0.1021559132928779,-0.092139632275541
311,2018-12-31,-0.1021559132928779,-0.092139632275541,0.0984399795657151,0.0795990083920601
312,2019-01-31,0.0984399795657151,0.0795990083920601,0.0345000685245524,0.0293588467727683
313,2019-02-28,0.0345000685245524,0.0293588467727683,0.006544740743972,0.0178025817774309
314,2019-03-29,0.006544740743972,0.0178025817774309,0.0356673439044159,0.0394178267530918
315,2019-04-30,0.0356673439044159,0.0394178267530918,-0.0722426818622768,-0.0655013968923396
316,2019-05-31,-0.0722426818622768,-0.0655013968923396,0.0743476133496456,0.0680753218219352
317,2019-06-28,0.0743476133496456,0.0680753218219352,0.0083502422038286,0.013248989135002
318,2019-07-31,0.0083502422038286,0.013248989135002,-0.0350169031566174,-0.0183817939083007
319,2019-08-30,-0.0350169031566174,-0.0183817939083007,0.0320203445433662,0.0172327811768684
320,2019-09-30,0.0320203445433662,0.0172327811768684,0.0124732136922709,0.0204160750212862
321,2019-10-31,0.0124732136922709,0.0204160750212862,0.0322026603432894,0.0336988906969211
322,2019-11-29,0.0322026603432894,0.0336988906969211,0.0266245983236792,0.0281597106024855
323,2019-12-31,0.0266245983236792,0.0281597106024855,,
