,date,ewretx,vwretx,nxt_freq_ewret,nxt_freq_vwretx
64,2020-06-30,0.01383304254093276,0.01838839651392421,0.0472728152201356,0.055101321480443666
65,2020-07-31,0.0472728152201356,0.055101321480443666,0.042550320041014666,0.07006466690171775
66,2020-08-31,0.042550320041014666,0.07006466690171775,-0.02713759069464583,-0.039227970178423055
67,2020-09-30,-0.02713759069464583,-0.039227970178423055,-0.007192618519432203,-0.027665786221379718
68,2020-10-31,-0.007192618519432203,-0.027665786221379718,0.14068976272562295,0.10754563544385909
69,2020-11-30,0.14068976272562295,0.10754563544385909,0.040858695198041195,0.03712145909357001
70,2020-12-31,0.040858695198041195,0.03712145909357001,-0.00898677429500816,-0.011136660755445171
71,2021-01-31,-0.00898677429500816,-0.011136660755445171,0.05904619592423743,0.026091451377448394
72,2021-02-28,0.05904619592423743,0.026091451377448394,0.057616682668283126,0.042438632533165155
73,2021-03-31,0.057616682668283126,0.042438632533165155,0.04652247976035073,0.05242532134755851
74,2021-04-30,0.04652247976035073,0.05242532134755851,0.01757903626982671,0.00548648867060697
75,2021-05-31,0.01757903626982671,0.00548648867060697,-9.469921162907902e-05,0.022214009565834747
76,2021-06-30,-9.469921162907902e-05,0.022214009565834747,0.011990390467956358,0.02274805482838871
77,2021-07-31,0.011990390467956358,0.02274805482838871,0.022185013628271077,0.028990416255438634
78,2021-08-31,0.022185013628271077,0.028990416255438634,-0.03940436601275554,-0.047569168801901096
79,2021-09-30,-0.03940436601275554,-0.047569168801901096,0.05239240317133831,0.0691438364006065
80,2021-10-31,0.05239240317133831,0.0691438364006065,-0.02719727742111855,-0.008333706184746159
81,2021-11-30,-0.02719727742111855,-0.008333706184746159,0.06018595541141969,0.04361291346206486
82,2021-12-31,0.06018595541141969,0.04361291346206486,-0.044260616334519054,-0.052585165027393854
83,2022-01-31,-0.044260616334519054,-0.052585165027393854,-0.01027167149212671,-0.031360491945908286
84,2022-02-28,-0.01027167149212671,-0.031360491945908286,0.023861207301745013,0.03577328837154625
85,2022-03-31,0.023861207301745013,0.03577328837154625,-0.06479475938006674,-0.08795671180434306
86,2022-04-30,-0.06479475938006674,-0.08795671180434306,0.00802409480842936,5.317770464463578e-05
87,2022-05-31,0.00802409480842936,5.317770464463578e-05,-0.09578180489864008,-0.08391999993382682
88,2022-06-30,-0.09578180489864008,-0.08391999993382682,0.08603972717283082,0.09111639173021002
89,2022-07-31,0.08603972717283082,0.09111639173021002,-0.03686633703199527,-0.04244012827299837
90,2022-08-31,-0.03686633703199527,-0.04244012827299837,-0.09415010052119344,-0.09339567201327437
91,2022-09-30,-0.09415010052119344,-0.09339567201327437,0.09698817654335956,0.0798634138370089
92,2022-10-31,0.09698817654335956,0.0798634138370089,0.06465555261533029,0.053752893352493114
93,2022-11-30,0.06465555261533029,0.053752893352493114,-0.04895943907932887,-0.05897147407473047
94,2022-12-31,-0.04895943907932887,-0.05897147407473047,0.07302869857196659,0.0617528578346791
95,2023-01-31,0.07302869857196659,0.0617528578346791,-0.034832141531693894,-0.02611249393181858
96,2023-02-28,-0.034832141531693894,-0.02611249393181858,-0.011113438544264498,0.03505161257710898
97,2023-03-31,-0.011113438544264498,0.03505161257710898,0.002437875824998992,0.014642341662481018
98,2023-04-30,0.002437875824998992,0.014642341662481018,-0.03989866500625594,0.002482347368192972
99,2023-05-31,-0.03989866500625594,0.002482347368192972,0.07505835384334425,0.06472746490423464
100,2023-06-30,0.07505835384334425,0.06472746490423464,0.03355329951683772,0.031138932355010862
101,2023-07-31,0.03355329951683772,0.031138932355010862,-0.03367307014275289,-0.017716390070854016
102,2023-08-31,-0.03367307014275289,-0.017716390070854016,-0.052612925632193885,-0.048719367465624885
103,2023-09-30,-0.052612925632193885,-0.048719367465624885,-0.04178276360244293,-0.02197968873798295
104,2023-10-31,-0.04178276360244293,-0.02197968873798295,0.07981766577732152,0.08716201442279825
