,date,ewretx,vwretx,nxt_freq_ewret,nxt_freq_vwret
29,2000-06-30,0.0025894594543132,-0.0312668953106844,0.0549695360881763,-0.0115190887302568
30,2000-09-29,0.0549695360881763,-0.0115190887302568,0.0348265619161471,-0.0806877244104368
31,2000-12-29,0.0348265619161471,-0.0806877244104368,-0.0483074525377524,-0.1217500080145717
32,2001-03-30,-0.0483074525377524,-0.1217500080145717,0.0895876926400649,0.055524193014637
33,2001-06-29,0.0895876926400649,0.055524193014637,-0.1766789392547944,-0.1497510137748078
34,2001-09-28,-0.1766789392547944,-0.1497510137748078,0.173811531770416,0.104384605797728
35,2001-12-31,0.173811531770416,0.104384605797728,0.0456575478618432,-0.0008285697135571
36,2002-03-28,0.0456575478618432,-0.0008285697135571,-0.1328199304580243,-0.1385186542809356
37,2002-06-28,-0.1328199304580243,-0.1385186542809356,-0.1968166552667284,-0.1753753481898646
38,2002-09-30,-0.1968166552667284,-0.1753753481898646,0.1282485482646171,0.0796776640732948
39,2002-12-31,0.1282485482646171,0.0796776640732948,-0.0441712535543402,-0.0361484921833745
40,2003-03-31,-0.0441712535543402,-0.0361484921833745,0.2134224707158614,0.1499731592805795
41,2003-06-30,0.2134224707158614,0.1499731592805795,0.0516484825074661,0.0224074164035861
42,2003-09-30,0.0516484825074661,0.0224074164035861,0.1468504958212362,0.1152678883193558
43,2003-12-31,0.1468504958212362,0.1152678883193558,0.036367614565828,0.0140810563940414
44,2004-03-31,0.036367614565828,0.0140810563940414,0.0211740587792779,0.0129285640537031
45,2004-06-30,0.0211740587792779,0.0129285640537031,-0.023879872427863,-0.0230989812015369
46,2004-09-30,-0.023879872427863,-0.0230989812015369,0.1203855829221582,0.0834240293353612
47,2004-12-31,0.1203855829221582,0.0834240293353612,-0.0276891383771326,-0.0251553392984542
48,2005-03-31,-0.0276891383771326,-0.0251553392984542,0.026500529721108,0.0096164334311634
49,2005-06-30,0.026500529721108,0.0096164334311634,0.0440401347783943,0.0313395136982788
58,2007-09-28,-0.0242120619724872,0.0153947182832545,-0.0584941342017887,-0.0361676309725884
59,2007-12-31,-0.0584941342017887,-0.0361676309725884,-0.0842626534636281,-0.0986053234493492
60,2008-03-31,-0.0842626534636281,-0.0986053234493492,-0.0350123387807496,-0.0312611288263408
61,2008-06-30,-0.0350123387807496,-0.0312611288263408,-0.082579665781716,-0.0860988575904928
62,2008-09-30,-0.082579665781716,-0.0860988575904928,-0.2521183925874591,-0.2248415052972102
63,2008-12-31,-0.2521183925874591,-0.2248415052972102,-0.0922282728904743,-0.1139601261324572
64,2009-03-31,-0.0922282728904743,-0.1139601261324572,0.2476108115578528,0.1500514355524174
65,2009-06-30,0.2476108115578528,0.1500514355524174,0.2122509338163312,0.1463775547720949
66,2009-09-30,0.2122509338163312,0.1463775547720949,0.0617149172800062,0.0546054956567212
67,2009-12-31,0.0617149172800062,0.0546054956567212,0.077458299035197,0.0489822365776833
68,2010-03-31,0.077458299035197,0.0489822365776833,-0.1094967279157738,-0.1198805551316677
69,2010-06-30,-0.1094967279157738,-0.1198805551316677,0.121663270212915,0.1075687358728367
70,2010-09-30,0.121663270212915,0.1075687358728367,0.1135300673982506,0.1020389342271088
71,2010-12-31,0.1135300673982506,0.1020389342271088,0.069760822368055,0.0522989867933443
72,2011-03-31,0.069760822368055,0.0522989867933443,0.0030008847550484,-0.0039699296350923
73,2011-06-30,0.0030008847550484,-0.0039699296350923,-0.1831101711797703,-0.1425265634125461
74,2011-09-30,-0.1831101711797703,-0.1425265634125461,0.122603493698935,0.1093957732294361
75,2011-12-30,0.122603493698935,0.1093957732294361,0.1203488181585359,0.1205074319615095
76,2012-03-30,0.1203488181585359,0.1205074319615095,-0.0477002900673115,-0.0320403434653638
77,2012-06-29,-0.0477002900673115,-0.0320403434653638,0.0539435869743736,0.0575478998097089
78,2012-09-28,0.0539435869743736,0.0575478998097089,0.0228380484529659,-0.01127953570373
79,2012-12-31,0.0228380484529659,-0.01127953570373,0.1194200837744339,0.100191315349511
80,2013-03-28,0.1194200837744339,0.100191315349511,0.0286356645941336,0.0233893269951759
81,2013-06-28,0.0286356645941336,0.0233893269951759,0.0624882883759128,0.046490927245768
82,2013-09-30,0.0624882883759128,0.046490927245768,0.09368571773615,0.0994352525551889
83,2013-12-31,0.09368571773615,0.0994352525551889,0.0250043725788022,0.0125611448924805
84,2014-03-31,0.0250043725788022,0.0125611448924805,0.0516194624220509,0.0463510261747761
85,2014-06-30,0.0516194624220509,0.0463510261747761,-0.0118693089065354,0.0057648301525692
86,2014-09-30,-0.0118693089065354,0.0057648301525692,0.0533422872059765,0.0439472690843871
87,2014-12-31,0.0533422872059765,0.0439472690843871,0.0139632613969338,0.0049188586970916
88,2015-03-31,0.0139632613969338,0.0049188586970916,-0.0148675834351891,-0.0030717565033767
89,2015-06-30,-0.0148675834351891,-0.0030717565033767,-0.0823932108010074,-0.0683912861107596
90,2015-09-30,-0.0823932108010074,-0.0683912861107596,0.0450336484204505,0.0642251607270867
91,2015-12-31,0.0450336484204505,0.0642251607270867,0.0291553882932658,0.0071642399808062
92,2016-03-31,0.0291553882932658,0.0071642399808062,0.0218013596880244,0.0194842003840545
93,2016-06-30,0.0218013596880244,0.0194842003840545,0.0418291088821307,0.0325877410416297
94,2016-09-30,0.0418291088821307,0.0325877410416297,0.0327369564072221,0.0310459174908466
95,2016-12-30,0.0327369564072221,0.0310459174908466,0.0482621522698702,0.0559216959692414
96,2017-03-31,0.0482621522698702,0.0559216959692414,0.0197820585544103,0.0260691817197464
97,2017-06-30,0.0197820585544103,0.0260691817197464,0.0287784022414525,0.0379220349978046
98,2017-09-29,0.0287784022414525,0.0379220349978046,0.0587577393479399,0.0628791390154976
99,2017-12-29,0.0587577393479399,0.0628791390154976,-0.0140118265865619,-0.0125599409893309
100,2018-03-29,-0.0140118265865619,-0.0125599409893309,0.0257318610587895,0.029464027117436
101,2018-06-29,0.0257318610587895,0.029464027117436,0.0499456304767227,0.0716488987589734
102,2018-09-28,0.0499456304767227,0.0716488987589734,-0.1450348694327259,-0.1401909757102712
103,2018-12-31,-0.1450348694327259,-0.1401909757102712,0.143773260181208,0.1310787066378325
104,2019-03-29,0.143773260181208,0.1310787066378325,0.0322847098928793,0.037458416316676
105,2019-06-28,0.0322847098928793,0.037458416316676,0.0041980455598027,0.0117637868395512
106,2019-09-30,0.0041980455598027,0.0117637868395512,0.0729023145442033,0.084505911030188
107,2019-12-31,0.0729023145442033,0.084505911030188,,
